model,fold,seed,condition,severity,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_recall,detected_events,total_events,false_alarms,false_alarms_per_hour,mean_detection_delay_seconds
masked_bimamba,fold_1,seed_42,clean,0.0,0.830266616597822,0.5,0.6371681415929203,0.8697421981004071,0.5603112840466925,0.8071448869890291,1923,288,164,288,0.3957592290771934,0.6538461538461539,0.59375,0.9743589743589745,0.3333333333333333,0.7378640776699028,0.829059829059829,13,26,1,38,0.9743589743589745,38,39,45,265.74803149606305,0.3473684210526315
masked_bimamba,fold_1,seed_42,random_joint_drop,0.1,0.4277131055200901,0.2105831533477321,0.8628318584070797,0.3387607417458164,0.3385416666666667,0.713855301129109,749,1462,62,390,0.8519070995534402,0.5,0.5,1.0,0.0,0.6666666666666666,0.643655489809336,0,39,0,39,1.0,39,39,74,437.00787401574814,-0.7384615384615385
masked_bimamba,fold_1,seed_42,random_joint_drop,0.2,0.3045437476530229,0.1858168761220825,0.915929203539823,0.1795567616463138,0.308955223880597,0.6624930456326573,397,1814,38,414,1.0090910237823891,0.5,0.5,1.0,0.0,0.6666666666666666,0.5404339250493098,0,39,0,39,1.0,39,39,55,324.8031496062993,-1.7435897435897436
masked_bimamba,fold_1,seed_42,random_joint_drop,0.3,0.2617348854675178,0.1813973063973064,0.9535398230088497,0.120307553143374,0.3048090523338048,0.6550778889142381,266,1945,21,431,1.0311079508283287,0.5,0.5,1.0,0.0,0.6666666666666666,0.5016436554898094,0,39,0,39,1.0,39,39,48,283.4645669291339,-1.7897435897435896
masked_bimamba,fold_1,seed_42,frame_drop,0.1,0.8366503942921517,0.5149384885764499,0.6482300884955752,0.8751696065128901,0.573947110675808,0.8184689985310775,1935,276,159,293,0.3669183676264315,0.6538461538461539,0.5909090909090909,1.0,0.3076923076923077,0.7428571428571429,0.8402366863905326,12,27,0,39,1.0,39,39,44,259.84251968503946,0.3333333333333332
masked_bimamba,fold_1,seed_42,frame_drop,0.2,0.8419076229815997,0.5277280858676208,0.6526548672566371,0.8805970149253731,0.5835806132542036,0.8241695784952952,1947,264,157,295,0.3438675115923661,0.6538461538461539,0.59375,0.9743589743589745,0.3333333333333333,0.7378640776699028,0.8481262327416174,13,26,1,38,0.9743589743589745,38,39,41,242.1259842519686,0.3842105263157894
masked_bimamba,fold_1,seed_42,frame_drop,0.3,0.8389034923019152,0.5198618307426598,0.665929203539823,0.8742650384441429,0.5838991270611058,0.821307781286648,1933,278,151,301,0.3289448741433139,0.6410256410256411,0.5846153846153846,0.9743589743589745,0.3076923076923077,0.7307692307692307,0.8619329388560157,12,27,1,38,0.9743589743589745,38,39,52,307.08661417322844,0.3473684210526315
masked_bimamba,fold_1,seed_42,confidence_noise,0.1,0.8227562898986106,0.483974358974359,0.668141592920354,0.8543645409317051,0.5613382899628252,0.8049805277714404,1889,322,150,302,0.4006669850690535,0.6410256410256411,0.5846153846153846,0.9743589743589745,0.3076923076923077,0.7307692307692307,0.8270874424720579,12,27,1,38,0.9743589743589745,38,39,49,289.3700787401576,0.2842105263157894
masked_bimamba,fold_1,seed_42,confidence_noise,0.2,0.8156214795343597,0.4706766917293233,0.6924778761061947,0.8407960199004975,0.5604297224709043,0.8032934682980911,1859,352,139,313,0.4032554366603813,0.6410256410256411,0.582089552238806,1.0,0.282051282051282,0.7358490566037735,0.8284023668639053,11,28,0,39,1.0,39,39,56,330.70866141732296,0.1692307692307692
masked_bimamba,fold_1,seed_42,confidence_noise,0.3,0.8036049568156215,0.4496453900709219,0.7013274336283186,0.8245137946630484,0.5479688850475367,0.8014703233630721,1823,388,135,317,0.4003327562201976,0.6410256410256411,0.582089552238806,1.0,0.282051282051282,0.7358490566037735,0.8297172912557529,11,28,0,39,1.0,39,39,60,354.3307086614174,0.0307692307692307
