suite,group,metric,mean,sample_std,count
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_fn,1.8333333333333333,1.9924098397912438,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_fp,18.416666666666668,3.82475984589724,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_precision,0.6236562450410861,0.02928367410409317,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_recall,0.947385350611157,0.04938889455255895,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_specificity,0.44611464364488557,0.061782806311074745,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_tn,14.583333333333334,1.5050420310248864,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_tp,30.166666666666668,3.2427074359478554,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_accuracy,0.8556223715156467,0.02305470563798331,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_auroc,0.8583842050422015,0.040522136421225104,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_f1,0.623625910304743,0.05775176907326617,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_fn,109.91666666666667,50.06442818705682,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_fp,177.83333333333334,53.38510744551983,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_loss,0.28496876544518046,0.1841390868749749,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_precision,0.5712610303917316,0.06587468431796245,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_recall,0.6919120401856779,0.07190003937819282,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_specificity,0.8909651168715602,0.017355644409972507,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_tn,1446.6666666666667,320.73164464827585,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,window_tp,232.83333333333334,39.401968878663304,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,event_detected_events,30.25,4.769696007084728,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,event_event_recall,0.9438240970499034,0.04722769191056959,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,event_false_alarms,28.25,8.378815277504657,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,event_false_alarms_per_hour,221.9737693473753,39.02965013859871,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,event_mean_detection_delay_seconds,0.2237532001546728,0.1737917439758954,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_ablations_v1,no_confidence_input/masked_bimamba,video_accuracy,0.6934447367384549,0.057136100227686705,12
